default,amount,grade,years,ownership,income,age
0,1000,B,20,MORTGAGE,73164,23
1,25000,D,0,RENT,120000,28
1,25000,C,1,MORTGAGE,76000,22
1,35000,B,3,MORTGAGE,250000,28
0,8500,E,7,RENT,50000,25
0,5000,A,8,MORTGAGE,34000,22
1,10000,A,6,MORTGAGE,92040,26
0,1800,B,,RENT,14400,41
1,1000,C,9,RENT,50000,28
1,20000,G,14,RENT,50000,50
0,8000,B,1,MORTGAGE,61000,22
0,10750,A,13,MORTGAGE,81000,26
1,4800,A,15,OWN,43800,29
0,4000,B,,MORTGAGE,56400,23
1,7800,B,5,OTHER,48000,24
1,8000,A,2,RENT,43200,22
1,7500,E,3,MORTGAGE,160000,26
0,11600,A,1,MORTGAGE,70000,40
0,2400,A,9,RENT,22790,23
0,9600,E,1,RENT,140000,31
1,6500,C,,RENT,21600,24
0,4000,B,3,RENT,63500,27
0,12000,B,24,RENT,56000,24
0,4000,C,1,RENT,19200,24
1,10000,D,11,MORTGAGE,51000,30
1,25000,B,0,RENT,200000,29
1,14600,D,3,OWN,97000,29
1,14500,B,5,RENT,37000,22
1,5000,A,,RENT,84855,29
0,15000,B,13,MORTGAGE,71500,28
1,7200,B,0,RENT,28800,34
0,4000,A,0,RENT,55000,26
1,4000,B,,RENT,27500,32
0,15000,B,5,RENT,80000,23
0,16000,A,0,MORTGAGE,150000,42
1,19750,G,0,MORTGAGE,125000,23
0,2000,C,6,RENT,50252,23
0,17000,B,4,RENT,33852,33
0,16000,E,3,RENT,139992,23
0,20000,B,6,RENT,72000,34
1,25000,E,4,MORTGAGE,86028,29
0,22000,B,5,MORTGAGE,100800,30
0,5000,C,3,RENT,33600,23
1,21000,B,17,RENT,105000,29
1,9250,C,5,RENT,27120,22
1,3600,B,12,MORTGAGE,60000,26
1,8000,B,2,MORTGAGE,60000,26
0,16000,A,29,MORTGAGE,84000,23
0,7500,B,2,RENT,35000,25
1,20000,C,12,RENT,52000,25
0,17400,C,5,MORTGAGE,78400,24
1,1800,B,1,MORTGAGE,50004,36
1,13600,B,48,MORTGAGE,91000,30
1,7500,D,10,OWN,44000,28
1,4475,D,3,RENT,13200,29
0,5000,A,1,MORTGAGE,79000,31
1,20000,C,6,RENT,105000,23
1,8000,B,4,MORTGAGE,38000,25
0,12000,A,12,RENT,275000,39
0,10000,B,2,MORTGAGE,86004,43
1,10000,A,15,MORTGAGE,72000,28
1,6350,D,1,RENT,80415,23
1,2850,B,5,OWN,24000,32
0,5000,D,2,RENT,40000,21
0,22000,A,9,MORTGAGE,90996,40
0,11100,A,5,RENT,75000,31
1,19600,C,18,RENT,900000,58
0,12000,B,4,RENT,46000,29
1,22500,C,7,RENT,70000,23
1,7550,C,3,RENT,20400,24
1,10000,B,7,RENT,30000,22
0,2500,E,2,MORTGAGE,20004,23
1,2000,B,4,RENT,23587,22
1,8500,A,2,RENT,27000,37
0,4800,A,7,MORTGAGE,50000,31
1,30000,D,10,MORTGAGE,72357,23
1,3000,B,3,MORTGAGE,75000,24
0,7500,B,8,RENT,65000,31
0,25000,B,12,RENT,82000,24
0,17000,B,1,MORTGAGE,65000,26
0,8000,B,3,OWN,75996,29
0,7250,C,11,RENT,105000,35
1,9600,B,,MORTGAGE,93600,23
0,5000,B,4,OWN,30000,22
0,1900,A,17,RENT,45000,30
0,5000,B,5,RENT,90000,24
1,10000,C,5,MORTGAGE,59000,36
0,8400,A,3,MORTGAGE,86000,21
1,25000,D,0,MORTGAGE,240000,48
0,6500,A,37,MORTGAGE,48000,42
0,6000,B,15,MORTGAGE,110000,34
0,12000,A,10,MORTGAGE,95000,22
0,8600,B,8,MORTGAGE,40000,30
0,4000,A,21,MORTGAGE,63000,27
0,11000,B,11,MORTGAGE,130000,27
0,4000,D,,RENT,175000,29
1,25000,B,2,MORTGAGE,225000,26
1,14000,D,4,MORTGAGE,64300,30
0,12000,A,5,OWN,72645.36,26
0,10000,C,5,OWN,38400,22
0,9600,A,1,MORTGAGE,65000,29
0,10000,A,5,MORTGAGE,62000,26
0,7250,A,0,RENT,20800,30
0,18650,A,11,MORTGAGE,50000,25
0,1400,C,7,MORTGAGE,66500,24
0,18000,B,2,RENT,101500,30
1,8000,C,4,OWN,72000,27
0,22000,B,9,MORTGAGE,92000,24
1,4575,E,3,MORTGAGE,11000,21
1,12000,B,6,RENT,58260,24
1,3600,B,5,RENT,35496,37
0,10000,B,1,MORTGAGE,55000,26
1,7000,B,4,MORTGAGE,37417,25
0,20000,C,7,MORTGAGE,82726,24
1,7000,B,0,MORTGAGE,110000,23
1,5000,G,3,MORTGAGE,52000,26
1,5000,C,22,RENT,32000,25
1,6000,D,0,RENT,42000,34
1,2000,B,7,MORTGAGE,62000,25
1,8000,A,5,OWN,22000,28
1,10000,D,24,RENT,126000,35
1,6000,D,0,RENT,30000,26
1,2500,B,1,RENT,19968,31
1,16600,E,0,RENT,65160,25
0,8000,A,0,MORTGAGE,87000,22
0,10000,C,0,RENT,27000,24
1,5600,D,2,OWN,32500,24
1,18500,C,6,OWN,55000,23
1,12000,C,3,RENT,50000,24
1,10000,B,6,OWN,36000,30
1,5000,B,2,MORTGAGE,85000,39
1,10000,B,3,MORTGAGE,26004,25
0,12800,B,5,MORTGAGE,83820,32
1,14000,C,0,MORTGAGE,44000,27
1,5400,B,7,RENT,26400,23
1,6000,A,21,MORTGAGE,35000,26
1,10500,D,3,RENT,30000,25
1,12000,C,8,RENT,57720,23
1,15000,D,0,RENT,75600,30
1,13000,B,7,RENT,67000,27
0,6250,C,3,MORTGAGE,120000,29
1,2400,B,,OWN,10800,30
1,15000,B,4,RENT,50172,22
0,4800,A,,RENT,26400,23
1,6950,A,2,RENT,14400,37
1,15000,C,4,MORTGAGE,120000,27
1,18000,B,4,MORTGAGE,53800,23
0,3000,D,1,RENT,18000,23
0,21250,A,30,RENT,51060,25
0,4900,C,1,RENT,26880,25
0,15000,A,6,RENT,72000,26
0,3600,D,23,RENT,90000,30
0,16000,C,2,RENT,85000,23
0,6400,A,4,OWN,27000,23
1,9000,D,3,RENT,62004,31
1,8000,C,3,RENT,21996,25
1,1500,D,1,RENT,27000,24
1,7000,C,5,RENT,90000,28
1,10000,C,19,OWN,55000,25
1,6000,A,,RENT,38400,40
1,9500,B,0,MORTGAGE,52500,22
1,5000,A,1,RENT,57600,26
1,6000,C,3,RENT,55000,29
1,1500,B,1,RENT,21600,30
1,10000,E,0,MORTGAGE,60000,29
0,15000,A,5,MORTGAGE,30000,28
1,6000,C,3,RENT,55000,33
1,18000,A,11,MORTGAGE,80000,25
0,2500,B,1,RENT,95800,27
1,9000,C,0,RENT,30000,22
1,6000,C,0,MORTGAGE,50000,27
1,10000,D,12,MORTGAGE,58000,22
1,4800,B,11,MORTGAGE,60000,26
1,25000,C,4,RENT,94800,45
1,5000,A,4,MORTGAGE,25000,23
0,9600,C,3,MORTGAGE,67775,22
0,4600,A,30,RENT,60000,28
0,8000,C,3,MORTGAGE,36000,24
0,5000,D,3,RENT,45360,33
0,3650,B,14,MORTGAGE,105000,22
1,5000,C,0,RENT,16800,32
1,12200,B,1,RENT,42000,22
1,14500,B,1,RENT,36000,28
1,4000,C,0,RENT,60000,26
1,17600,C,13,MORTGAGE,100000,32
1,4000,C,0,MORTGAGE,40000,23
1,7000,E,0,RENT,77520,52
1,14400,D,14,MORTGAGE,120000,42
0,13000,B,6,RENT,110000,40
0,7500,A,4,RENT,60000,23
1,4200,D,1,RENT,70000,32
0,14000,A,2,RENT,125000,29
1,7200,B,13,RENT,25200,23
0,12000,B,8,MORTGAGE,55000,22
0,14000,D,1,RENT,122400,30
1,4500,C,1,RENT,35000,24
0,8775,A,4,RENT,46104,22
1,3000,B,3,RENT,55000,27
0,6000,A,4,MORTGAGE,80000,25
0,8000,A,12,OWN,90000,41
1,11000,A,7,OWN,27852,29
1,7000,D,4,RENT,27600,24
1,7000,D,11,OWN,144000,28
1,2200,A,9,MORTGAGE,36000,23
1,20000,B,14,RENT,44000,25
0,20000,D,3,RENT,65004,36
1,25000,B,4,MORTGAGE,86000,23
0,8000,A,22,MORTGAGE,136000,23
0,5000,B,2,RENT,35000,22
1,14000,D,1,MORTGAGE,125000,25
1,5000,B,0,RENT,30000,22
1,2000,C,3,MORTGAGE,50400,33
1,4200,B,,RENT,28080,22
1,6000,C,5,RENT,48996,29
0,7000,A,4,RENT,42000,22
0,6000,A,9,MORTGAGE,102000,27
0,5375,B,2,RENT,15360,28
1,4000,A,3,RENT,45600,26
0,18000,C,8,RENT,65000,25
0,15000,B,19,RENT,62400,24
0,3500,A,7,MORTGAGE,37980,25
1,6000,C,2,RENT,60000,39
0,5000,A,0,RENT,32000,39
0,6000,E,1,RENT,36000,26
0,5000,A,7,MORTGAGE,44000,25
0,3000,A,0,MORTGAGE,114440,46
1,2800,A,5,RENT,14400,22
1,2100,C,27,MORTGAGE,57043,28
0,4500,A,1,MORTGAGE,57000,30
0,10000,A,0,RENT,35364,25
1,4800,C,12,RENT,41504.4,22
1,3500,D,0,MORTGAGE,19012.8,21
1,7000,C,2,RENT,55400,29
1,5500,B,5,RENT,12000,22
0,8000,A,5,MORTGAGE,70000,46
0,30000,A,9,MORTGAGE,155000,36
1,5000,F,0,RENT,20000,34
1,7000,B,2,RENT,36475,30
1,5000,C,0,MORTGAGE,52800,26
0,11000,A,7,MORTGAGE,90000,25
1,12700,B,5,RENT,60000,28
0,11600,B,0,MORTGAGE,58000,26
0,7500,A,9,MORTGAGE,47000,47
0,2000,B,0,RENT,50000,27
0,20000,B,6,MORTGAGE,65000,41
1,3825,D,,RENT,14400,24
1,1375,B,5,MORTGAGE,24000,23
1,15000,C,4,MORTGAGE,76000,25
0,10000,C,3,RENT,36000,21
1,7025,A,0,RENT,36500,22
0,1500,A,8,RENT,58000,22
1,3000,D,3,MORTGAGE,80000,29
1,3250,B,7,MORTGAGE,32000,25
0,8000,A,1,RENT,93000,27
0,13000,A,14,MORTGAGE,92508,27
1,10000,C,0,RENT,42000,22
0,20400,B,0,MORTGAGE,121000,24
0,6000,B,6,MORTGAGE,62000,32
0,3000,B,2,RENT,15840,57
0,10000,A,7,RENT,71496,23
0,1200,A,2,RENT,14400,21
1,20000,B,29,RENT,60000,28
0,6000,B,17,RENT,80000,38
1,15000,E,0,RENT,60225,22
1,8000,B,3,MORTGAGE,30992,29
1,15000,D,14,MORTGAGE,81800,48
0,11000,A,12,MORTGAGE,170000,54
1,4000,B,2,RENT,25000,22
0,7000,A,6,RENT,37740,22
1,3600,C,3,RENT,50000,22
0,14000,B,2,RENT,50000,33
0,10000,A,9,MORTGAGE,175000,24
1,24250,B,8,OWN,59004,27
1,21000,D,11,RENT,71219.2,26
1,12250,B,2,MORTGAGE,31000,25
0,21000,B,3,RENT,66000,31
0,8900,A,0,RENT,80000,30
1,19000,A,,MORTGAGE,48000,24
1,10000,E,,RENT,47435,41
1,4500,D,1,RENT,21600,23
0,5500,C,3,RENT,27996,23
0,4500,B,8,MORTGAGE,58200,28
1,2000,B,2,RENT,32000,22
0,9225,A,5,RENT,63000,22
1,12000,C,0,OWN,42000,22
0,9800,B,4,RENT,60000,22
1,5000,E,5,RENT,83100,24
1,5000,D,1,OWN,28800,55
1,2000,B,,RENT,24000,24
1,10625,C,16,RENT,26500,30
0,10000,D,2,RENT,66000,43
0,6025,A,0,RENT,60000,22
1,6000,B,,MORTGAGE,36852,24
0,10750,B,3,RENT,24960,27
1,8000,B,3,OWN,36000,35
1,15000,A,11,MORTGAGE,49772.64,35
1,10000,B,6,MORTGAGE,125000,23
1,16000,A,0,MORTGAGE,60000,22
0,10625,C,12,MORTGAGE,34000,27
1,6000,C,8,MORTGAGE,58000,35
0,5000,C,0,RENT,36000,29
0,7500,B,5,MORTGAGE,28000,32
1,15000,C,12,MORTGAGE,95000,21
1,3500,A,0,OWN,40800,39
1,8000,D,0,RENT,70000,22
1,5400,A,,OWN,22296,26
1,8000,B,0,MORTGAGE,52000,22
1,5000,B,17,MORTGAGE,38000,24
1,4250,C,,RENT,10380,34
1,5400,E,2,RENT,75108,22
1,10000,B,5,RENT,32000,42
1,1600,D,0,RENT,60000,21
0,8000,A,19,MORTGAGE,51000,28
0,12000,A,0,MORTGAGE,65000,25
1,3000,B,0,RENT,17400,25
1,7000,A,,MORTGAGE,24000,30
1,12000,C,4,RENT,85000,30
0,2375,B,0,RENT,71004,35
1,17000,B,7,MORTGAGE,76000,34
1,15000,D,0,MORTGAGE,75000,23
1,5000,B,8,RENT,45000,35
0,5200,B,5,RENT,26000,21
0,4800,A,2,RENT,72096,24
1,3600,B,4,RENT,33000,25
0,5000,B,18,MORTGAGE,98000,41
1,10000,B,0,MORTGAGE,75000,36
0,14500,A,,MORTGAGE,35500,24
0,1800,B,5,RENT,80000,33
1,3450,B,5,RENT,25000,25
0,6000,B,1,RENT,75000,23
0,13025,B,1,MORTGAGE,40000,22
0,4000,A,11,OWN,47000,25
1,10000,A,15,MORTGAGE,50000,23
0,10000,A,10,OWN,52000,26
0,4200,A,5,RENT,30000,34
1,6000,B,1,RENT,56000,23
0,7000,B,2,RENT,52000,25
1,4800,E,6,RENT,58000,26
0,3000,A,1,RENT,62000,33
1,6000,A,5,RENT,51928,26
0,6000,B,4,MORTGAGE,85000,38
1,10000,B,13,RENT,30000,23
1,10000,A,4,RENT,78996,46
0,5000,D,12,RENT,60000,28
1,7000,A,2,MORTGAGE,250000,24
0,8000,C,8,RENT,70000,26
0,3500,B,5,MORTGAGE,50000,24
1,4975,A,3,RENT,34000,22
0,6000,A,4,MORTGAGE,81360,26
1,5000,B,3,RENT,19200,25
1,1200,C,0,RENT,32400,24
0,9000,C,14,MORTGAGE,60000,22
0,10000,C,3,RENT,36000,22
1,20000,C,4,RENT,78000,27
0,10000,B,1,RENT,65000,21
1,4000,C,0,RENT,16500,30
1,24000,B,1,MORTGAGE,80000,26
0,10000,A,2,RENT,39500,25
0,5000,C,3,MORTGAGE,83200,34
1,8000,C,14,RENT,33000,28
1,5000,C,0,RENT,66000,29
1,20000,C,1,MORTGAGE,65000,34
1,8275,D,5,MORTGAGE,155000,28
1,7175,A,4,RENT,60000,37
0,8000,B,2,RENT,91000,22
1,30000,B,2,RENT,80000,29
1,24000,B,3,MORTGAGE,50000,27
1,4500,B,4,MORTGAGE,73000,24
1,20000,D,8,RENT,80000,22
1,25000,B,0,RENT,50004,22
1,12000,D,2,RENT,42000,27
1,9000,A,2,RENT,39359,23
0,4900,C,2,MORTGAGE,80000,25
1,25000,G,4,RENT,100000,37
0,10800,A,5,OWN,45000,37
1,20000,B,14,MORTGAGE,163900,26
0,8000,A,6,RENT,38400,22
1,2000,A,4,RENT,20400,29
1,2800,D,1,RENT,15000,26
1,20000,C,9,MORTGAGE,90000,35
1,2400,D,9,MORTGAGE,62400,22
1,14400,C,3,MORTGAGE,85000,26
0,2800,A,1,MORTGAGE,52800,46
1,4400,B,3,MORTGAGE,36000,30
0,2600,B,1,RENT,9600,29
1,7000,C,1,MORTGAGE,55000,25
1,9925,D,7,MORTGAGE,63655,24
0,3000,A,0,MORTGAGE,57000,39
0,20000,C,7,RENT,120000,34
0,2400,B,4,OWN,38400,32
1,4650,C,3,RENT,43000,32
1,10000,B,1,RENT,33600,24
0,9600,A,6,RENT,37595,27
1,7500,C,3,MORTGAGE,60000,23
1,5000,B,0,RENT,24000,31
0,10750,B,5,MORTGAGE,38196,28
1,5000,C,8,MORTGAGE,29664,21
0,5000,B,2,RENT,110000,25
0,5000,A,2,RENT,63000,22
1,15000,C,6,RENT,38000,21
1,5000,C,1,RENT,16800,24
1,5000,D,0,RENT,24996,21
1,7000,A,4,RENT,39000,35
1,27050,D,1,MORTGAGE,70000,31
1,8950,C,1,RENT,39000,23
0,6000,C,13,MORTGAGE,130000,29
1,10500,C,2,OWN,70500,23
0,4000,A,3,RENT,32004,33
1,15250,E,1,MORTGAGE,61200,23
1,10000,C,0,MORTGAGE,43200,24
1,14000,A,6,RENT,45000,28
1,3000,D,1,OWN,22000,24
1,6000,A,11,MORTGAGE,35000,23
1,3400,A,0,RENT,24290.4,23
1,8500,B,9,RENT,50000,21
0,5000,A,8,RENT,60996,24
0,5500,C,2,RENT,62472,24
1,3000,B,13,RENT,42000,22
1,21600,C,5,RENT,60000,24
0,3000,A,0,OWN,26000,34
1,14000,A,2,RENT,150000,35
0,3900,B,8,MORTGAGE,84000,22
1,16000,A,21,RENT,62000,23
0,1200,A,,RENT,11000,23
0,15000,B,14,RENT,85000,23
1,24250,D,17,RENT,111996,25
0,20000,A,22,MORTGAGE,76000,23
0,10000,A,3,RENT,38400,34
1,10000,C,5,RENT,65000,35
0,5000,A,4,MORTGAGE,48000,29
1,6000,C,7,RENT,30000,22
1,17000,B,19,MORTGAGE,63504,27
1,15000,D,4,MORTGAGE,80000,22
0,10950,A,7,OWN,34000,23
1,5000,B,4,MORTGAGE,36300,25
1,3000,B,4,RENT,40000,28
1,10000,B,12,RENT,60000,29
0,5600,A,2,MORTGAGE,85000,37
0,5000,C,1,RENT,24996,21
0,18000,B,4,RENT,81972,28
0,7000,A,18,MORTGAGE,123000,22
1,10000,B,14,MORTGAGE,88800,26
1,8000,D,13,OWN,59506,32
1,10000,D,2,MORTGAGE,73524,30
1,5000,B,17,OWN,24000,22
1,6000,D,13,RENT,54000,27
0,20000,A,14,RENT,50000,54
1,24250,E,5,OWN,55000,45
0,1800,A,1,OWN,36000,23
0,6000,A,3,RENT,40000,23
0,12000,C,0,RENT,53000,28
1,9000,B,20,OWN,98736,29
0,12000,B,1,RENT,42000,31
1,2100,C,1,RENT,34800,38
0,1000,B,0,RENT,5000,25
0,5000,B,25,MORTGAGE,43200,30
0,10000,C,5,RENT,84000,25
0,9000,A,17,MORTGAGE,55000,41
0,15000,B,4,RENT,108820,25
1,9950,C,7,RENT,30784,33
1,2800,B,2,RENT,24000,23
1,13000,B,5,MORTGAGE,31000,32
1,5000,B,3,RENT,39996,21
1,10500,C,11,OWN,45000,28
1,7000,C,2,RENT,55400,29
1,5200,C,4,RENT,45000,35
1,2850,C,4,MORTGAGE,48000,27
1,5000,D,3,RENT,36000,22
0,15500,B,2,MORTGAGE,168000,31
1,20000,B,21,RENT,72000,27
0,15000,A,4,OWN,53481.36,25
0,10000,B,1,RENT,89000,31
0,12000,B,1,RENT,39000,23
1,3000,E,3,RENT,24000,37
0,9600,C,0,RENT,120640,26
0,21000,B,5,RENT,285000,34
1,13750,D,1,RENT,27036,43
1,25000,F,2,RENT,235000,27
0,7000,A,3,RENT,40000,24
1,1000,B,,MORTGAGE,38000,23
0,3500,A,4,RENT,19000,24
1,1300,C,4,RENT,60000,22
1,15000,D,11,RENT,94000,23
1,14000,B,4,MORTGAGE,109000,22
0,4500,B,2,RENT,18000,21
1,1000,C,2,MORTGAGE,33990,23
0,10000,B,3,MORTGAGE,34560,40
0,6000,A,40,MORTGAGE,75181,25
1,6000,D,8,RENT,53000,29
0,6000,C,4,RENT,49200,21
0,12000,E,2,RENT,85000,25
0,14400,B,5,MORTGAGE,124896,23
1,1300,D,14,MORTGAGE,46500,21
0,15000,A,30,OWN,31200,25
0,3600,B,4,RENT,39500,28
0,1200,A,0,OWN,32000,36
0,2800,B,13,MORTGAGE,136000,30
0,10000,B,1,RENT,93000,29
0,21000,B,4,MORTGAGE,100800,24
1,14000,C,0,MORTGAGE,115000,26
0,7000,A,2,MORTGAGE,36000,26
1,12000,B,3,MORTGAGE,57000,22
0,19000,B,3,RENT,72000,23
0,18225,B,2,MORTGAGE,49000,25
1,8875,B,2,MORTGAGE,37000,35
0,20000,B,5,RENT,70000,25
0,15000,A,3,MORTGAGE,150000,25
1,6000,E,6,RENT,60000,23
1,5000,B,5,RENT,38000,23
1,15000,D,17,MORTGAGE,54996,21
1,15000,D,8,RENT,135000,24
1,6000,B,2,RENT,28000,25
0,5000,B,3,OWN,35412,25
0,20000,A,1,MORTGAGE,100000,27
1,1250,E,3,MORTGAGE,33000,24
1,5000,E,2,RENT,38000,23
0,13000,B,20,MORTGAGE,51000,21
0,19800,B,13,RENT,116000,26
1,8000,D,7,RENT,21000,22
0,12000,E,0,RENT,50004,23
1,1600,D,,RENT,57600,34
0,4200,D,,OWN,49000,36
1,16000,C,7,MORTGAGE,70000,24
1,12000,C,8,RENT,50361,22
1,6000,C,33,MORTGAGE,54902.52,25
1,8000,C,5,RENT,31000,26
0,20000,B,8,MORTGAGE,98080,29
1,25000,D,2,RENT,120000,26
0,2000,B,17,MORTGAGE,96000,24
1,1600,D,5,RENT,38000,26
1,16000,B,2,RENT,45000,35
1,13650,E,0,RENT,33000,25
0,18000,C,0,MORTGAGE,100000,28
0,15000,B,18,MORTGAGE,78840,39
1,5000,C,5,MORTGAGE,88000,31
1,8000,A,4,OWN,40000,22
0,8350,B,7,MORTGAGE,111000,23
1,10000,C,2,RENT,38400,21
1,10000,D,12,RENT,60000,23
1,6000,A,11,OWN,69600,45
1,12000,B,0,RENT,30000,24
1,7600,B,1,RENT,60000,25
0,6500,A,2,OWN,32000,23
0,1800,A,16,MORTGAGE,27204,35
1,25000,F,16,MORTGAGE,70000,40
1,19000,F,5,MORTGAGE,78000,23
1,4050,A,17,MORTGAGE,75000,31
1,5000,D,2,RENT,57000,24
1,6000,C,8,MORTGAGE,50000,31
1,2800,C,3,RENT,42120,26
1,10000,C,3,RENT,40000,27
1,1400,D,8,MORTGAGE,19200,22
1,19750,D,9,RENT,53000,25
0,8500,C,8,MORTGAGE,69383,22
0,5000,B,2,RENT,60400,30
0,10500,A,14,MORTGAGE,155004,25
1,24000,E,8,MORTGAGE,90000,24
1,5075,C,7,RENT,20000,31
0,8000,B,2,MORTGAGE,72000,38
0,23750,B,6,MORTGAGE,80000,27
1,3600,B,4,RENT,50000,24
1,12000,A,26,MORTGAGE,50000,25
0,9600,A,0,RENT,30000,28
0,12000,B,0,MORTGAGE,95000,24
1,2000,A,0,RENT,19200,45
0,15000,B,2,MORTGAGE,156000,39
1,5000,A,9,OWN,56400,21
1,25000,D,2,MORTGAGE,216000,25
0,9600,C,0,RENT,71400,30
1,15000,A,4,RENT,50000,30
0,1200,B,12,MORTGAGE,74000,26
1,25000,D,15,RENT,109908,24
1,6000,A,15,RENT,105000,22
1,25000,C,7,MORTGAGE,108000,31
1,2000,A,0,RENT,50000,24
1,8000,A,5,OWN,22000,28
1,25000,D,16,RENT,170000,30
1,1600,A,9,RENT,40000,31
1,5000,D,6,MORTGAGE,85000,33
0,15000,A,0,RENT,66500,24
1,2500,B,14,RENT,66072,36
1,3250,C,22,RENT,26400,30
1,3500,A,2,MORTGAGE,48000,24
0,10000,A,5,OWN,75000,23
1,3000,A,0,RENT,61160,24
0,7000,C,3,OWN,65000,26
1,25000,B,19,MORTGAGE,120000,32
0,23000,B,1,MORTGAGE,120000,29
1,20000,D,4,RENT,95000,24
1,2000,A,1,RENT,19200,29
1,3600,D,1,OWN,12996,25
1,5000,D,4,MORTGAGE,125000,25
0,3600,B,3,RENT,60000,28
1,7500,A,5,RENT,50000,21
0,20000,B,5,MORTGAGE,150000,24
0,7500,A,3,OWN,120000,29
1,12000,B,2,MORTGAGE,72000,30
1,14825,B,8,MORTGAGE,75000,22
1,10000,F,,OWN,35000,23
0,7000,A,5,RENT,45000,24
0,12000,B,3,MORTGAGE,68500,22
1,12800,B,4,RENT,38000,24
1,6000,B,5,RENT,55000,31
0,10000,A,,MORTGAGE,120000,23
0,8000,A,12,MORTGAGE,107364,28
1,3600,B,,RENT,12000,25
0,1800,A,4,MORTGAGE,52000,33
1,7200,B,5,RENT,45000,34
0,2000,A,12,RENT,58020,25
1,10800,D,6,RENT,63000,21
0,25000,D,2,MORTGAGE,50000,24
0,22000,A,3,RENT,99996,23
0,12450,E,2,RENT,42996,25
1,2800,D,2,RENT,42000,31
1,13000,B,3,RENT,37000,24
1,19200,B,13,RENT,77000,25
1,5000,F,0,MORTGAGE,120000,37
0,12000,B,1,MORTGAGE,132500,26
0,5000,B,10,RENT,24000,33
1,2400,B,8,RENT,40000,21
1,4000,F,2,RENT,19200,50
1,4500,A,3,RENT,26000,23
1,5000,B,8,MORTGAGE,54996,25
1,10000,C,11,MORTGAGE,92400,24
1,16000,C,4,RENT,50000,36
1,25000,D,0,MORTGAGE,62000,27
0,1800,B,0,RENT,15000,28
0,7000,B,5,MORTGAGE,54000,22
1,2500,A,14,MORTGAGE,70800,26
1,6000,B,6,MORTGAGE,60996,40
1,15000,D,1,RENT,59000,24
0,4500,B,2,RENT,20400,21
0,8000,C,8,RENT,70000,26
1,3250,C,4,RENT,10200,22
0,8000,A,4,RENT,72000,49
0,8000,A,22,MORTGAGE,50004,47
0,20000,B,2,RENT,55000,32
1,8000,D,4,RENT,36000,22
1,6000,C,0,RENT,25200,23
1,5000,B,17,RENT,58000,28
0,12000,A,3,RENT,70000,23
0,15000,C,2,MORTGAGE,139008,30
1,14400,B,5,OWN,36000,27
1,5000,F,1,RENT,35000,23
0,4000,A,8,OWN,55000,22
0,3500,B,0,RENT,46344,29
1,35000,G,13,OWN,80000,24
1,5500,C,1,MORTGAGE,36789.24,27
0,11300,D,5,RENT,56472,35
0,4250,B,1,RENT,27500,22
1,16200,D,2,RENT,60000,30
1,10000,A,0,MORTGAGE,85000,48
1,1500,B,6,RENT,17496,46
0,12000,A,8,OWN,48000,22
1,3000,B,8,MORTGAGE,40000,25
1,5000,A,8,RENT,27000,29
1,7500,B,7,MORTGAGE,50000,24
1,10000,C,7,RENT,34000,33
1,4200,B,5,RENT,56650,30
1,12500,A,5,MORTGAGE,180952,23
1,7000,A,47,MORTGAGE,47000,22
1,14400,C,6,RENT,78000,23
0,22750,B,,MORTGAGE,35000,30
0,4250,A,6,MORTGAGE,72000,33
1,2500,C,5,MORTGAGE,75000,31
0,9000,A,22,MORTGAGE,150000,27
1,15000,D,9,RENT,60000,46
1,1500,B,9,MORTGAGE,74000,36
1,10000,B,6,RENT,23624.95,26
0,30000,E,0,MORTGAGE,225000,25
1,6100,E,7,OWN,70000,24
0,6000,B,24,MORTGAGE,57600,22
1,2000,C,3,RENT,25000,32
1,15000,A,13,RENT,79000,23
1,10800,C,2,RENT,39288,28
1,10000,E,5,MORTGAGE,44000,30
0,3000,B,9,RENT,60000,27
1,14000,B,10,RENT,57600,26
0,4800,C,,MORTGAGE,71000,25
0,18000,B,4,RENT,110000,24
1,6350,A,4,MORTGAGE,43200,24
0,10650,B,2,MORTGAGE,48000,32
1,5000,C,3,RENT,60000,22
0,8500,A,4,RENT,44000,22
1,5600,B,0,MORTGAGE,90000,37
1,7500,A,5,RENT,34000,26
0,3500,A,18,MORTGAGE,42000,27
0,4000,C,12,RENT,65499,25
1,15000,B,5,RENT,45000,37
1,5425,D,5,OWN,150000,30
1,3700,B,4,RENT,76000,27
1,8000,B,9,RENT,69000,32
0,21000,B,24,MORTGAGE,215662,28
1,2500,B,7,MORTGAGE,44340,26
1,5000,A,26,MORTGAGE,65000,25
0,12000,B,3,RENT,34138,26
1,4000,B,6,RENT,32993.73,23
0,7000,B,0,OWN,60000,28
1,14500,C,3,RENT,65000,26
0,6000,A,16,MORTGAGE,130000,23
0,4000,B,11,MORTGAGE,55000,29
1,10000,B,3,RENT,45000,23
0,4000,B,0,MORTGAGE,65000,37
0,8000,A,13,MORTGAGE,31000,24
0,6000,A,5,RENT,40000,25
1,6000,A,20,MORTGAGE,27012,45
0,7200,A,2,MORTGAGE,69935,23
0,10000,A,2,RENT,37000,22
1,13000,D,5,RENT,46000,27
1,11500,B,8,MORTGAGE,47244,22
0,6000,C,0,MORTGAGE,14664,23
0,6800,A,10,MORTGAGE,112200,28
1,7200,A,1,RENT,20800,22
0,21000,C,11,MORTGAGE,130000,25
0,13000,A,0,RENT,70000,24
