default,amount,grade,years,ownership,income,age
0,9000,C,0,RENT,60000,23
0,25000,D,3,RENT,93600,23
0,4000,B,3,RENT,73000,36
0,2000,C,5,RENT,42000,41
0,6000,A,34,RENT,37000,24
0,8700,A,4,RENT,45000,29
0,2525,C,4,RENT,57500,24
0,5000,B,6,MORTGAGE,99600,32
0,14000,C,4,MORTGAGE,64000,22
0,4500,A,14,MORTGAGE,85100,25
0,25000,D,0,MORTGAGE,78000,23
0,8000,A,9,MORTGAGE,120000,32
1,24000,E,3,RENT,68250,22
0,4000,C,4,RENT,107000,32
0,4000,A,5,MORTGAGE,50000,25
0,10000,A,11,MORTGAGE,59004,36
0,8500,A,3,RENT,62500,25
0,7200,C,24,MORTGAGE,108000,33
0,25000,D,21,RENT,170000,27
0,10000,B,23,RENT,24000,36
0,3600,C,1,RENT,14500,29
0,17000,A,6,RENT,48000,35
0,25000,D,10,OWN,83000,22
1,11000,C,NA,OWN,34000,38
0,1500,B,3,OWN,50000,23
0,16000,A,2,MORTGAGE,90996,24
0,12000,B,2,RENT,38500,28
0,6000,B,4,RENT,54996,22
0,7500,B,1,RENT,68000,23
1,12000,B,3,OWN,56600,23
0,15750,B,6,MORTGAGE,168000,23
0,6000,A,5,RENT,40000,25
0,8000,C,2,MORTGAGE,50000,23
0,2000,A,3,RENT,48255,22
0,8000,C,12,RENT,96500,26
0,1500,C,2,RENT,74600,45
0,25000,F,21,RENT,84500,22
0,2100,A,1,RENT,52800,22
0,20000,A,0,MORTGAGE,110000,21
0,7800,D,8,RENT,60000,22
0,10000,B,4,MORTGAGE,31000,25
0,8500,A,5,MORTGAGE,66000,22
0,15000,A,5,MORTGAGE,96000,24
0,8400,A,24,MORTGAGE,55704,28
0,2100,C,1,RENT,34800,38
0,8000,B,16,MORTGAGE,80100,44
0,10000,C,5,RENT,50000,38
0,8000,C,1,RENT,50000,27
0,7000,A,3,MORTGAGE,60000,25
0,2500,C,4,RENT,54000,25
0,11000,A,2,OWN,35000,21
0,1700,B,4,MORTGAGE,90000,24
0,4500,A,4,MORTGAGE,96000,29
0,5000,B,5,MORTGAGE,47000,31
0,5000,C,7,RENT,50000,27
0,6000,B,5,MORTGAGE,48600,23
0,7200,D,8,MORTGAGE,50004,22
0,4000,A,6,MORTGAGE,36000,26
0,5500,B,1,RENT,33280,25
0,15000,A,5,OWN,91000,22
0,19000,B,5,RENT,52000,25
0,8000,D,2,MORTGAGE,48000,40
0,17475,A,0,RENT,58000,22
0,13500,A,13,MORTGAGE,60000,29
0,18000,C,6,RENT,50000,43
0,11875,B,17,MORTGAGE,72000,23
0,12000,A,32,MORTGAGE,140000,31
0,15000,B,9,MORTGAGE,72000,39
0,19000,D,1,RENT,42432,30
0,5500,B,2,RENT,72996,24
0,6000,B,1,RENT,72000,25
0,5000,A,9,RENT,46800,25
0,6000,A,4,RENT,30000,21
0,7500,D,10,OWN,44000,28
0,10000,A,8,MORTGAGE,120000,23
0,8000,D,11,RENT,125000,35
0,10000,A,8,OWN,115000,24
0,8200,A,2,RENT,42996,33
0,4600,D,3,RENT,46500,23
0,25000,D,5,RENT,72000,30
0,4800,D,13,MORTGAGE,87000,41
0,7000,C,7,MORTGAGE,60000,22
0,10000,A,2,MORTGAGE,48000,34
0,6000,C,4,OWN,21996,23
0,25000,B,18,MORTGAGE,125000,25
0,1800,B,35,RENT,71004,22
0,11200,B,3,RENT,35000,31
0,10000,B,15,MORTGAGE,70000,30
0,12000,D,5,RENT,45806.16,26
0,17000,B,3,RENT,51000,38
1,25000,B,NA,MORTGAGE,72000,37
0,14000,A,16,MORTGAGE,49000,26
0,3800,D,3,RENT,30004,25
0,4800,B,3,RENT,56928,23
0,3000,A,7,OWN,186000,37
0,8000,A,14,MORTGAGE,42348,25
0,24250,B,12,MORTGAGE,92004,23
0,21600,C,3,RENT,82000,22
0,2400,C,6,MORTGAGE,60000,24
0,15000,B,7,MORTGAGE,92000,53
0,25000,B,24,OWN,204000,32
0,25000,C,9,MORTGAGE,1.00E+05,29
0,9275,C,2,RENT,58000,36
0,12000,B,0,RENT,39996,26
0,9000,A,4,MORTGAGE,52500,25
0,6000,D,9,RENT,39600,25
0,1000,B,0,RENT,27600,36
0,10000,B,0,MORTGAGE,70000,37
0,6000,C,15,RENT,36000,25
0,5000,B,3,RENT,41000,29
0,12000,A,13,RENT,55500,29
0,2000,B,0,RENT,30000,29
0,25000,D,0,RENT,160000,30
0,7200,A,22,MORTGAGE,40200,21
0,25000,B,9,RENT,53196,32
0,3000,C,6,RENT,50000,23
0,7200,B,1,MORTGAGE,45000,23
0,10000,E,19,RENT,70000,24
0,9500,B,5,MORTGAGE,45600,22
0,4000,B,7,MORTGAGE,70000,29
0,16000,A,27,RENT,58000,25
0,10000,A,0,RENT,54996,23
0,12000,B,17,RENT,130000,35
0,2500,A,0,RENT,68000,39
0,6000,C,3,RENT,46000,25
0,11000,B,6,MORTGAGE,65000,24
0,1500,C,0,MORTGAGE,14400,21
1,10800,B,2,RENT,39996,26
0,3600,A,3,RENT,31200,28
0,16000,A,8,RENT,65000,22
0,10000,A,16,MORTGAGE,51600,46
0,8000,B,8,RENT,71000,30
0,7750,C,1,RENT,24000,26
0,5400,A,0,RENT,29120,30
0,4500,A,0,RENT,43500,25
0,7000,C,1,RENT,32400,24
1,25000,F,4,MORTGAGE,61365,23
0,18500,C,2,RENT,55784,25
0,14400,C,11,MORTGAGE,102000,25
0,8000,D,5,MORTGAGE,45000,29
0,4050,A,0,RENT,50500,26
0,10000,D,0,MORTGAGE,74400,22
0,10000,B,2,RENT,33200,26
1,4000,D,4,RENT,38400,22
0,12000,E,0,RENT,129000,32
0,5000,B,3,RENT,57312,29
0,12000,C,5,RENT,65000,22
0,7000,B,3,RENT,32400,39
0,7500,D,6,RENT,36750,22
0,7200,C,13,OWN,75000,26
0,4400,A,13,MORTGAGE,70000,23
0,15000,C,5,RENT,82000,33
0,8000,D,0,MORTGAGE,70000,26
0,3200,A,NA,OWN,34188,23
0,9250,B,11,MORTGAGE,86000,26
0,1300,A,10,MORTGAGE,81600,22
1,10000,A,0,MORTGAGE,135000,28
0,13750,C,2,MORTGAGE,46996,37
0,15000,A,16,MORTGAGE,65004,23
0,3000,E,12,RENT,38400,24
0,15000,B,2,RENT,48000,23
0,7000,A,19,MORTGAGE,99996,32
0,4000,C,0,RENT,63500,23
0,2000,C,4,RENT,10800,31
0,4000,A,0,RENT,54996,26
0,6000,A,2,RENT,39996,23
0,3500,B,5,RENT,81000,23
0,8000,A,4,MORTGAGE,60000,27
0,18000,D,7,RENT,72000,34
0,8000,B,11,MORTGAGE,151000,21
0,2000,A,7,MORTGAGE,85000,25
0,6500,D,2,RENT,41325,22
1,2500,A,2,MORTGAGE,33996,21
0,6600,A,14,MORTGAGE,48000,31
0,7500,C,6,RENT,51000,22
0,5675,C,0,RENT,99000,31
0,15000,A,6,RENT,48000,22
0,1000,C,20,OWN,52000,29
0,25000,B,8,MORTGAGE,51000,29
1,5000,C,4,RENT,150000,24
0,4000,C,3,RENT,19000,21
0,20000,B,8,MORTGAGE,81000,24
0,6500,C,3,RENT,23000,30
0,12250,D,3,RENT,51600,25
0,10000,A,3,MORTGAGE,62000,33
0,2400,A,0,RENT,95000,26
0,17500,D,1,RENT,32400,25
0,9800,A,21,MORTGAGE,55000,26
0,14400,A,14,MORTGAGE,65000,23
0,12000,B,4,RENT,30412.8,34
0,4000,D,2,MORTGAGE,65000,30
0,15000,E,0,RENT,65000,25
0,12000,A,5,MORTGAGE,28800,49
1,5000,B,3,RENT,52000,43
0,4000,A,8,MORTGAGE,120000,26
0,12000,C,5,RENT,45600,25
0,2000,A,NA,OWN,16000,23
0,7000,C,3,OWN,66996,22
0,1200,B,11,MORTGAGE,75000,24
0,15000,D,2,RENT,77000,32
0,15000,B,2,MORTGAGE,60000,27
0,11500,A,7,OWN,25000,26
1,12000,A,8,MORTGAGE,30000,33
0,20000,D,3,MORTGAGE,120000,69
0,6500,C,26,RENT,55404,21
0,14500,B,1,RENT,30000,30
0,5000,B,2,RENT,36000,30
0,5000,D,0,RENT,65000,37
0,4500,A,3,MORTGAGE,45000,21
0,4200,C,7,MORTGAGE,42000,24
0,20000,B,0,MORTGAGE,120000,28
0,5000,B,2,RENT,67596,23
0,15000,B,4,RENT,59200,27
0,6500,A,26,MORTGAGE,38500,21
0,7500,B,1,OWN,22300,23
0,8500,A,NA,RENT,40500,26
0,6000,A,2,MORTGAGE,140000,33
1,1050,A,2,MORTGAGE,31200,22
0,2275,B,8,MORTGAGE,52000,36
0,3500,B,14,RENT,94000,23
0,2400,E,0,RENT,13000,23
0,12000,B,9,MORTGAGE,38400,25
0,7800,C,0,RENT,30100,28
0,16000,A,6,MORTGAGE,75000,39
0,9600,A,5,MORTGAGE,48000,22
0,5000,D,0,RENT,44500,24
0,10000,A,5,RENT,97850,24
0,2700,C,NA,MORTGAGE,53876.64,21
0,6250,D,8,MORTGAGE,40999.92,29
0,25000,D,18,RENT,66996,26
0,3500,B,NA,RENT,24000,32
1,6000,A,3,MORTGAGE,66000,23
0,6500,B,2,RENT,26400,29
0,12000,C,3,MORTGAGE,45000,39
1,13200,F,1,MORTGAGE,125000,28
0,12000,A,7,OWN,60000,28
0,4800,C,2,RENT,54000,30
0,18000,A,4,RENT,72000,24
0,2000,B,2,RENT,30000,25
0,6000,C,0,RENT,36500,35
0,8000,C,0,RENT,38500,34
0,9600,A,5,MORTGAGE,50000,32
0,25000,E,1,MORTGAGE,170004,37
1,1000,C,6,MORTGAGE,74000,32
0,6400,C,2,RENT,37000,34
0,10000,B,2,RENT,120000,36
0,15000,A,9,RENT,42500,29
0,6625,B,4,RENT,51000,31
0,2800,A,4,MORTGAGE,87895,33
0,12000,D,3,OWN,78000,27
0,15000,C,5,MORTGAGE,87000,23
0,7000,C,13,MORTGAGE,51888,33
0,14000,A,2,RENT,42996,24
0,12000,B,16,RENT,90000,22
0,5000,A,7,MORTGAGE,96000,23
0,20000,C,2,RENT,91229,25
0,7000,A,15,RENT,14500,30
0,4800,A,4,RENT,115000,22
1,2000,B,8,OWN,55308,42
0,12000,A,10,MORTGAGE,95000,22
0,4000,B,1,RENT,27600,36
0,10000,A,5,RENT,64800,25
0,11200,A,4,MORTGAGE,65000,34
0,5500,A,9,MORTGAGE,65000,23
0,13600,A,24,MORTGAGE,68000,31
0,10000,E,3,RENT,36000,27
0,3000,A,6,MORTGAGE,185000,24
0,18000,C,16,RENT,81000,23
1,7750,D,4,MORTGAGE,40000,22
0,20000,A,2,MORTGAGE,125000,33
0,4000,C,0,RENT,60000,35
0,3125,A,1,RENT,32000,35
1,4000,B,17,RENT,69000,22
0,12000,A,3,MORTGAGE,124000,34
0,2500,C,4,RENT,37225,26
0,5000,A,NA,MORTGAGE,46800,21
0,10000,C,4,RENT,38004,28
0,2500,E,2,MORTGAGE,20004,23
0,4500,A,3,RENT,52800,23
0,8000,A,0,RENT,26400,32
0,13500,C,3,MORTGAGE,63000,28
0,21000,B,44,RENT,84000,24
1,3500,D,2,MORTGAGE,24000,25
0,14400,D,0,RENT,60000,22
0,8000,A,4,MORTGAGE,60000,22
0,10000,C,6,OWN,38400,22
0,4000,B,NA,RENT,18000,28
0,9000,A,5,RENT,33000,25
1,6000,A,29,RENT,93000,26
0,1000,A,14,MORTGAGE,84000,36
0,13000,C,18,MORTGAGE,130000,24
0,3600,B,3,OWN,39000,25
0,25000,B,16,MORTGAGE,224000,42
0,14000,A,14,MORTGAGE,116000,28
1,2500,D,6,RENT,22708,27
1,3000,A,0,RENT,28800,27
1,7000,E,0,RENT,77520,52
0,15000,B,11,MORTGAGE,60000,32
0,5000,A,7,MORTGAGE,73200,25
0,14000,A,5,RENT,110004,24
0,14000,E,1,MORTGAGE,96500,24
0,5000,A,4,MORTGAGE,45000,25
0,4800,B,4,RENT,22884,28
0,4000,A,1,OWN,63600,22
0,16000,B,44,RENT,60000,37
0,2000,A,NA,MORTGAGE,54000,27
0,4000,A,7,MORTGAGE,68004,24
0,3500,B,1,RENT,30000,29
0,14500,C,0,RENT,45600,24
0,15000,C,4,MORTGAGE,75000,22
0,18000,B,6,MORTGAGE,74000,28
0,12000,C,15,MORTGAGE,110000,30
0,6000,A,7,MORTGAGE,68000,24
0,10000,D,4,RENT,60000,27
0,6000,A,0,RENT,25800,24
0,4000,C,4,OWN,15000,23
0,5850,B,1,RENT,46000,34
0,4000,A,15,OWN,60000,25
0,3050,A,13,MORTGAGE,30000,46
0,17600,C,13,RENT,205000,28
0,7750,D,NA,MORTGAGE,24000,44
1,5000,A,17,MORTGAGE,50000,30
0,5000,A,4,MORTGAGE,50000,22
0,3900,C,7,MORTGAGE,67320,22
0,12800,B,5,RENT,85000,32
0,4800,A,24,MORTGAGE,110000,28
0,25000,B,5,RENT,85000,31
0,17000,C,0,MORTGAGE,1.00E+05,26
0,21000,B,4,MORTGAGE,100800,24
0,3000,B,12,MORTGAGE,28692,21
0,5000,C,3,RENT,32004,24
0,7200,C,6,RENT,50000,36
0,7000,E,5,RENT,65000,27
0,6500,C,9,MORTGAGE,58000,27
0,15250,B,7,MORTGAGE,52000,40
1,25000,C,9,RENT,54000,29
0,4200,B,7,RENT,26400,31
0,2500,C,1,RENT,46500,26
1,6000,A,33,MORTGAGE,42000,24
0,7500,B,0,RENT,39996,22
0,25000,D,7,RENT,140004,33
0,15000,C,2,RENT,75000,27
0,4400,A,NA,MORTGAGE,23000,25
0,3500,A,16,MORTGAGE,108000,29
0,4000,B,NA,RENT,15708,22
0,4000,C,0,RENT,35600,31
1,3400,B,17,MORTGAGE,76145,25
0,6000,B,12,RENT,48996,22
0,8500,A,29,MORTGAGE,38400,22
0,10000,A,3,RENT,95000,37
0,8000,A,8,RENT,105000,24
0,10000,C,5,RENT,54000,41
1,7000,C,NA,RENT,42000,26
0,3500,A,15,MORTGAGE,54252,22
1,10000,C,2,RENT,38400,21
0,4800,A,6,RENT,125000,24
0,16000,B,7,MORTGAGE,117400,38
0,20000,C,2,RENT,48000,36
1,8400,D,8,MORTGAGE,56000,27
0,8000,A,5,MORTGAGE,66500,30
0,4500,A,3,RENT,15600,25
0,2000,A,0,MORTGAGE,18000,27
0,25000,D,1,RENT,77000,22
0,5000,D,NA,MORTGAGE,86760,38
0,25000,B,14,MORTGAGE,63000,25
0,20000,C,3,RENT,80000,22
0,12000,A,7,MORTGAGE,51480,24
0,4000,B,1,MORTGAGE,55800,25
0,8000,D,26,MORTGAGE,86004,24
0,5000,B,2,MORTGAGE,48000,25
0,12000,C,2,RENT,38000,24
0,3000,A,NA,MORTGAGE,66000,22
0,24000,B,15,MORTGAGE,87950,28
0,2400,C,4,OWN,24000,34
0,12000,D,5,MORTGAGE,72000,22
0,16000,D,8,MORTGAGE,70000,22
0,6000,B,0,MORTGAGE,69996,27
0,14400,A,3,RENT,51000,23
0,2800,E,3,RENT,46080,31
0,6000,B,3,RENT,30000,39
0,6250,B,2,OWN,20004,38
1,15000,D,17,MORTGAGE,54996,21
0,5000,B,2,MORTGAGE,90000,22
0,2600,B,2,MORTGAGE,60000,24
0,25000,D,8,RENT,1.00E+05,22
0,3000,D,13,RENT,62500,23
1,6000,C,0,MORTGAGE,50000,27
0,2700,B,16,MORTGAGE,138000,23
0,8000,A,NA,OWN,30996,24
0,20000,A,15,MORTGAGE,3.00E+05,26
0,4000,C,5,OWN,24000,36
0,6000,B,12,MORTGAGE,98700,30
0,12000,C,6,RENT,53000,29
0,2500,A,11,MORTGAGE,45000,30
0,6000,B,0,RENT,90000,30
0,8000,C,3,MORTGAGE,73000,24
0,15250,C,13,MORTGAGE,204000,26
1,15000,C,6,MORTGAGE,228000,26
0,12000,A,9,RENT,140000,28
0,10200,A,3,MORTGAGE,115200,32
0,8000,B,3,RENT,33600,37
0,16800,C,5,MORTGAGE,138000,32
0,20000,B,1,MORTGAGE,124596,35
0,2325,A,NA,OWN,11340,28
1,8000,D,3,RENT,48000,23
0,3500,D,4,RENT,48000,28
0,9000,A,10,OWN,51000,24
0,25000,B,7,MORTGAGE,3.00E+05,37
1,3500,C,2,RENT,24000,28
0,5000,B,10,MORTGAGE,69996,37
0,6000,D,7,OWN,60000,30
0,8000,C,8,MORTGAGE,58000,23
0,2000,B,9,RENT,30000,26
0,8400,B,4,RENT,48000,26
0,1600,C,2,RENT,23000,24
1,9600,C,7,MORTGAGE,90000,36
0,6400,A,8,MORTGAGE,52000,31
0,16000,C,5,RENT,55000,28
0,2400,B,4,MORTGAGE,78000,25
0,5000,B,1,MORTGAGE,70000,23
1,7750,D,15,MORTGAGE,65619,27
1,5000,B,8,RENT,29865,22
0,7500,B,5,MORTGAGE,47000,41
0,5000,C,5,RENT,32004,25
0,7200,C,5,RENT,98500,27
0,6000,A,2,MORTGAGE,113217.4,24
0,20000,C,11,MORTGAGE,201996,31
0,10000,A,3,MORTGAGE,66384,26
0,20000,A,6,OWN,85000,27
0,12000,C,2,RENT,136000,26
0,8000,B,4,RENT,45000,25
0,2000,C,0,RENT,24000,23
0,14500,A,5,RENT,31000,34
0,9000,A,2,RENT,20000,21
0,17000,B,7,MORTGAGE,75000,23
0,4000,A,2,RENT,47004,22
0,15000,D,5,RENT,61200,31
0,3000,B,1,MORTGAGE,59450,33
0,8700,A,3,MORTGAGE,35808,23
0,16000,C,8,MORTGAGE,75000,22
0,7500,A,4,RENT,27600,21
0,14400,C,2,MORTGAGE,110000,22
1,4200,C,3,RENT,28800,40
0,3000,B,4,RENT,33189,26
1,8400,C,3,RENT,32000,30
0,25000,B,1,MORTGAGE,70000,26
0,24000,B,4,MORTGAGE,80000,27
0,6000,A,25,OWN,72000,25
0,20400,B,0,MORTGAGE,121000,24
0,20000,B,12,RENT,68000,26
0,7000,C,11,MORTGAGE,1.00E+05,25
0,5000,B,7,RENT,48000,22
0,6400,A,3,MORTGAGE,55000,29
0,6000,B,6,RENT,26000,27
0,8700,D,2,RENT,32004,30
0,7600,A,2,MORTGAGE,84000,31
0,6300,B,11,MORTGAGE,63000,24
0,9600,A,4,RENT,80000,26
0,16000,E,2,RENT,65000,24
0,10000,A,6,RENT,50000,22
0,4200,A,0,RENT,28800,28
0,4800,C,0,OWN,19764,24
0,3500,C,4,RENT,40000,23
0,6000,B,8,RENT,36000,22
0,10000,C,3,RENT,75000,37
1,4000,B,0,RENT,12000,28
0,4275,B,0,RENT,30000,23
0,10000,B,0,MORTGAGE,54000,23
0,15000,B,18,RENT,65000,23
0,6500,E,13,OWN,60000,28
0,1500,C,1,RENT,54000,26
0,11000,B,7,MORTGAGE,51500,26
0,6300,A,5,RENT,84000,25
0,5000,D,4,RENT,71280,23
0,10000,B,4,MORTGAGE,42000,28
0,7000,A,14,OWN,90000,22
0,6300,E,1,RENT,32200,27
0,2500,C,6,MORTGAGE,60000,34
0,8000,B,7,OWN,70000,28
0,20000,B,3,RENT,45000,30
0,9600,C,0,RENT,40000,22
1,3600,C,6,MORTGAGE,98000,33
0,25000,E,2,RENT,170000,40
0,15000,D,4,MORTGAGE,76872,49
0,6250,D,2,RENT,28500,22
0,4900,C,5,MORTGAGE,127000,26
0,10950,A,11,MORTGAGE,65000,26
0,8000,C,2,MORTGAGE,180000,27
0,3200,C,2,RENT,58000,24
0,14400,A,15,MORTGAGE,114000,26
0,10000,B,5,RENT,32000,42
0,3500,A,3,MORTGAGE,48000,37
0,4000,A,1,MORTGAGE,40000,23
0,8000,A,2,RENT,77000,24
0,4000,B,4,MORTGAGE,48000,22
0,6000,B,2,MORTGAGE,103000,22
0,11350,A,6,RENT,43200,33
1,12800,D,28,RENT,48200,22
0,5000,A,2,MORTGAGE,95000,32
0,10000,A,51,RENT,48000,29
0,8000,B,0,MORTGAGE,70000,25
0,8000,A,2,RENT,54500,23
0,8900,C,5,MORTGAGE,85200,29
0,5000,A,11,MORTGAGE,62000,43
0,13000,A,4,MORTGAGE,57000,33
0,3200,A,0,RENT,53500,34
0,10000,B,2,MORTGAGE,39996,30
0,8000,A,11,MORTGAGE,110000,24
0,17000,C,3,RENT,45300,28
1,13000,C,19,RENT,36288,29
0,4000,A,6,RENT,28000,25
0,5000,D,8,RENT,116000,24
0,22000,E,7,RENT,62000,26
0,10000,B,3,MORTGAGE,40272,26
0,12000,E,24,RENT,32800,29
0,4000,A,5,RENT,50004,24
0,12000,A,2,RENT,53000,40
0,25000,B,14,MORTGAGE,170000,25
0,4500,A,3,RENT,32640,28
0,6000,D,2,RENT,16800,24
1,10000,B,4,RENT,51000,26
0,7000,A,4,MORTGAGE,49000,28
0,4000,B,0,MORTGAGE,65000,37
0,23000,B,1,MORTGAGE,120000,29
0,3200,B,8,MORTGAGE,61500,24
0,2000,C,4,OWN,40000,24
0,4000,A,9,MORTGAGE,38000,22
1,5000,A,19,MORTGAGE,59000,28
1,5000,A,1,RENT,40000,45
0,8000,D,10,MORTGAGE,54000,37
0,8400,A,3,RENT,65004,26
0,10000,A,2,MORTGAGE,1.00E+05,25
0,14000,A,0,RENT,54000,22
0,10200,D,13,RENT,50004,22
0,6000,A,3,RENT,19200,25
0,21250,D,12,RENT,56000,24
0,6300,A,3,MORTGAGE,37820,26
0,12000,A,3,MORTGAGE,47300,34
0,5000,C,0,MORTGAGE,85000,33
0,4000,A,7,MORTGAGE,80000,23
0,8000,A,10,OWN,14400,40
0,7000,B,19,RENT,76000,22
0,25000,B,9,RENT,72000,27
0,5000,B,9,MORTGAGE,46000,37
1,1000,D,20,RENT,48000,21
1,3000,C,2,RENT,45996,24
0,3500,C,5,RENT,42000,32
0,1200,D,5,RENT,40000,21
0,10000,C,5,MORTGAGE,99996,24
1,4800,B,0,RENT,65004,29
0,16000,B,8,MORTGAGE,62500,24
0,3600,A,13,RENT,63000,26
0,7200,B,9,RENT,74076,31
1,2000,B,7,MORTGAGE,62000,25
0,3500,B,4,RENT,41000,21
0,10000,A,14,MORTGAGE,120000,23
1,5000,D,7,RENT,40000,35
0,4500,A,0,MORTGAGE,36000,22
0,4000,B,1,RENT,32000,25
0,18000,A,0,MORTGAGE,80000,24
0,5000,A,5,RENT,27360,22
0,20000,B,2,RENT,110000,23
0,3800,B,19,MORTGAGE,65000,22
0,4000,B,1,RENT,96000,30
0,8500,C,3,RENT,25200,21
0,6400,A,19,MORTGAGE,54996,28
0,5000,B,4,OWN,30000,22
0,5000,D,0,RENT,40800,22
0,2500,C,15,RENT,57600,24
0,9200,A,2,RENT,73000,29
1,9500,F,0,RENT,23040,24
0,7500,D,3,MORTGAGE,55000,24
1,7800,D,2,OWN,36928.26,28
1,6000,B,4,RENT,35004,31
0,7000,B,5,MORTGAGE,50000,42
0,3000,A,3,MORTGAGE,90000,41
0,12000,A,9,RENT,45000,32
0,6000,D,2,OWN,46500,23
0,3000,C,1,RENT,55000,26
0,7000,C,4,RENT,42000,22
0,3500,C,0,OWN,48000,42
0,24000,B,7,RENT,78708,36
1,3550,B,4,RENT,38400,29
0,6000,A,2,RENT,54000,24
0,15000,A,3,MORTGAGE,62000,38
0,7000,C,0,RENT,40040,24
0,3250,B,6,MORTGAGE,67200,25
0,6000,A,17,MORTGAGE,1.00E+05,36
0,25000,B,6,MORTGAGE,83004,24
1,3325,D,0,RENT,75000,27
1,10000,D,4,RENT,53292,24
0,4050,A,5,RENT,55000,34
0,7200,B,1,RENT,65000,29
0,7000,D,4,RENT,63000,26
0,14000,A,2,RENT,60000,29
0,10000,B,3,MORTGAGE,84000,22
0,6000,C,11,MORTGAGE,71000,33
0,2000,B,12,MORTGAGE,61289,24
0,9000,D,0,RENT,36000,24
0,12000,C,7,RENT,65000,37
1,3500,C,22,RENT,70000,23
0,14500,B,3,RENT,43000,24
0,12000,C,2,RENT,60000,31
1,7000,B,2,OWN,24000,21
0,7400,D,2,MORTGAGE,71000,22
0,15000,A,13,RENT,44400,32
0,25000,D,7,RENT,90000,32
0,5000,B,0,MORTGAGE,138000,25
0,4000,A,1,RENT,50000,24
0,7000,A,4,OWN,47000,23
0,1000,E,4,RENT,40500,21
0,4800,E,5,MORTGAGE,36000,25
0,9800,A,3,MORTGAGE,70000,21
0,5500,B,10,MORTGAGE,75000,24
0,5000,A,11,RENT,106000,23
0,12000,A,19,RENT,90444,29
0,2500,B,0,RENT,42000,23
0,6000,A,9,RENT,60000,24
0,15250,C,2,MORTGAGE,40000,24
1,4900,B,2,RENT,38400,25
0,6500,A,2,RENT,73000,24
0,3000,C,17,MORTGAGE,128000,23
0,1000,B,NA,RENT,64000,26
0,3500,A,3,MORTGAGE,45000,58
0,15000,A,6,MORTGAGE,91224,27
0,4000,A,17,MORTGAGE,57431,24
0,4000,A,NA,OWN,62000,22
0,3000,C,3,RENT,125000,24
0,12000,A,8,RENT,28000,27
0,10000,C,1,RENT,59200,56
0,4000,D,2,RENT,24000,21
0,12600,B,3,RENT,110000,22
0,4000,A,8,RENT,27000,22
0,5100,B,0,RENT,61150,31
0,1000,B,2,MORTGAGE,2.00E+05,41
0,8000,A,4,MORTGAGE,38000,24
0,4000,A,0,RENT,35000,33
0,10000,A,2,MORTGAGE,175000,29
0,4000,A,2,RENT,48000,28
0,8100,A,16,MORTGAGE,124000,29
0,20000,D,15,MORTGAGE,98400,28
0,7500,A,NA,OWN,24000,30
0,12000,E,0,RENT,31200,30
1,16000,C,19,RENT,58000,25
0,7500,A,3,MORTGAGE,40800,26
0,8500,A,16,OWN,150000,28
0,9800,A,8,OWN,60000,26
0,9200,B,NA,OWN,32496,27
0,1450,A,16,MORTGAGE,121200,39
0,12000,B,8,MORTGAGE,75000,25
0,8500,A,2,MORTGAGE,50600,31
0,9900,C,1,RENT,50000,27
1,6000,B,2,MORTGAGE,42000,26
0,12500,B,0,RENT,46800,26
0,12000,B,3,RENT,63600,35
0,2500,A,0,RENT,22000,23
0,3250,A,5,OWN,50000,26
0,15000,B,7,MORTGAGE,70000,56
0,7000,A,2,RENT,43000,33
1,6000,C,4,RENT,72000,31
0,8000,B,13,MORTGAGE,72000,50
0,12500,A,8,MORTGAGE,63720,25
1,4000,E,14,RENT,108000,32
0,15000,A,14,MORTGAGE,1.00E+05,23
0,3500,A,9,MORTGAGE,68000,22
0,4900,A,11,MORTGAGE,120000,23
0,3000,E,5,RENT,32400,22
0,3500,D,0,RENT,17280,22
0,5000,A,5,MORTGAGE,45000,24
0,9600,D,3,MORTGAGE,51500,26
0,2500,C,2,OWN,32868,21
0,3000,C,6,OWN,12000,21
0,12000,C,0,RENT,53000,28
0,10000,A,2,RENT,42500,28
0,3200,B,2,RENT,30000,26
1,6000,A,5,RENT,84996,31
0,10000,A,3,RENT,120000,24
0,8400,C,0,RENT,65280,32
0,1500,B,17,RENT,31200,25
0,11500,A,6,MORTGAGE,52000,27
0,5000,B,6,MORTGAGE,30000,23
0,12000,A,2,RENT,74000,25
0,20500,F,4,MORTGAGE,1.00E+05,27
0,18000,A,14,RENT,55000,40
0,9250,D,3,RENT,36707,23
0,20000,B,0,RENT,75000,25
0,12000,B,2,RENT,56000,23
0,25000,B,10,MORTGAGE,115000,33
0,14000,C,5,RENT,56000,22
0,10000,A,8,MORTGAGE,105000,23
0,3000,B,2,RENT,28800,25
0,7000,C,14,RENT,71000,51
0,5000,C,17,MORTGAGE,30000,22
0,20000,B,4,MORTGAGE,102000,23
0,7750,B,4,MORTGAGE,85000,24
0,11000,B,0,RENT,42000,29
0,2100,A,16,MORTGAGE,35292,23
0,18000,A,19,MORTGAGE,95004,25
0,6000,C,13,MORTGAGE,74778,28
0,11200,C,29,RENT,100016,26
0,10000,C,4,RENT,37000,23
0,1600,C,4,RENT,48000,23
0,14400,C,3,RENT,44500,29
0,25000,B,3,MORTGAGE,2.00E+05,37
0,2200,A,0,RENT,15000,25
0,25000,F,7,RENT,72136,44
0,20000,B,3,RENT,50004,40
